id,Grader,Class,Qid,CommentByGrader,Student,GradeActual,Grade,TagWeights,QuestionImg,Finish/Graded Already,NotesOfStudent,Bookmarked,MarkedAsLearnedByStudent
36015,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2719)_Q1,,undefine28(103306058_172.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306058_172.jpg,FALSE,,FALSE,FALSE
36016,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2720)_Q2,,undefine28(103306058_172.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306058_173.jpg,FALSE,,FALSE,FALSE
36017,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2721)_Q3,,undefine28(103306058_172.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306058_174.jpg,FALSE,,FALSE,FALSE
36018,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2722)_Q4,,undefine28(103306058_172.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306058_175.jpg,FALSE,,FALSE,FALSE
36019,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2723)_Q5,,undefine28(103306058_172.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306058_176.jpg,FALSE,,FALSE,FALSE
36020,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2724)_Q6,,undefine28(103306058_172.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306067_049.jpg,FALSE,,FALSE,FALSE
36021,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2725)_Q7,,undefine28(103306058_172.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306067_050.jpg,FALSE,,FALSE,FALSE
36022,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2726)_Q8,,undefine28(103306058_172.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306067_051.jpg,FALSE,,FALSE,FALSE
36023,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2727)_Q9,,undefine28(103306058_172.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine28(103306058_172.jpg)/103306067_052.jpg,FALSE,,FALSE,FALSE
36024,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2719)_Q1,,undefine37(103306067_053.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306067_053.jpg,FALSE,,FALSE,FALSE
36025,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2720)_Q2,,undefine37(103306067_053.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306067_054.jpg,FALSE,,FALSE,FALSE
36026,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2721)_Q3,,undefine37(103306067_053.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306067_055.jpg,FALSE,,FALSE,FALSE
36027,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2722)_Q4,,undefine37(103306067_053.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306067_056.jpg,FALSE,,FALSE,FALSE
36028,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2723)_Q5,,undefine37(103306067_053.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306072_41.jpg,FALSE,,FALSE,FALSE
36029,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2724)_Q6,,undefine37(103306067_053.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306072_42.jpg,FALSE,,FALSE,FALSE
36030,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2725)_Q7,,undefine37(103306067_053.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306072_43.jpg,FALSE,,FALSE,FALSE
36031,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2726)_Q8,,undefine37(103306067_053.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306072_44.jpg,FALSE,,FALSE,FALSE
36032,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2727)_Q9,,undefine37(103306067_053.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine37(103306067_053.jpg)/103306072_45.jpg,FALSE,,FALSE,FALSE
36033,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2719)_Q1,,undefine46(103306072_46.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306072_46.jpg,FALSE,,FALSE,FALSE
36034,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2720)_Q2,,undefine46(103306072_46.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306072_47.jpg,FALSE,,FALSE,FALSE
36035,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2721)_Q3,,undefine46(103306072_46.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306072_48.jpg,FALSE,,FALSE,FALSE
36036,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2722)_Q4,,undefine46(103306072_46.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306076_01.jpg,FALSE,,FALSE,FALSE
36037,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2723)_Q5,,undefine46(103306072_46.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306076_02.jpg,FALSE,,FALSE,FALSE
36038,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2724)_Q6,,undefine46(103306072_46.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306076_03.jpg,FALSE,,FALSE,FALSE
36039,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2725)_Q7,,undefine46(103306072_46.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306076_04.jpg,FALSE,,FALSE,FALSE
36040,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2726)_Q8,,undefine46(103306072_46.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306076_05.jpg,FALSE,,FALSE,FALSE
36041,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2727)_Q9,,undefine46(103306072_46.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine46(103306072_46.jpg)/103306076_06.jpg,FALSE,,FALSE,FALSE
36042,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2719)_Q1,,undefine55(103306076_07.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306076_07.jpg,FALSE,,FALSE,FALSE
36043,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2720)_Q2,,undefine55(103306076_07.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306076_08.jpg,FALSE,,FALSE,FALSE
36044,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2721)_Q3,,undefine55(103306076_07.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306091_009.jpg,FALSE,,FALSE,FALSE
36045,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2722)_Q4,,undefine55(103306076_07.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306091_010.jpg,FALSE,,FALSE,FALSE
36046,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2723)_Q5,,undefine55(103306076_07.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306091_011.jpg,FALSE,,FALSE,FALSE
36047,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2724)_Q6,,undefine55(103306076_07.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306091_012.jpg,FALSE,,FALSE,FALSE
36048,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2725)_Q7,,undefine55(103306076_07.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306091_013.jpg,FALSE,,FALSE,FALSE
36049,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2726)_Q8,,undefine55(103306076_07.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306091_014.jpg,FALSE,,FALSE,FALSE
36050,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2727)_Q9,,undefine55(103306076_07.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine55(103306076_07.jpg)/103306091_015.jpg,FALSE,,FALSE,FALSE
36051,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2719)_Q1,,undefine64(103306091_016.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/103306091_016.jpg,FALSE,,FALSE,FALSE
36052,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2720)_Q2,,undefine64(103306091_016.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/104206427___0161.jpg,FALSE,,FALSE,FALSE
36053,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2721)_Q3,,undefine64(103306091_016.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/104206427___0162.jpg,FALSE,,FALSE,FALSE
36054,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2722)_Q4,,undefine64(103306091_016.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/104206427___0163.jpg,FALSE,,FALSE,FALSE
36055,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2723)_Q5,,undefine64(103306091_016.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/104206427___0164.jpg,FALSE,,FALSE,FALSE
36056,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2724)_Q6,,undefine64(103306091_016.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/104206427___0165.jpg,FALSE,,FALSE,FALSE
36057,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2725)_Q7,,undefine64(103306091_016.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/104206427___0166.jpg,FALSE,,FALSE,FALSE
36058,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2726)_Q8,,undefine64(103306091_016.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/104206427___0167.jpg,FALSE,,FALSE,FALSE
36059,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2727)_Q9,,undefine64(103306091_016.jpg),4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine64(103306091_016.jpg)/104206427___0168.jpg,FALSE,,FALSE,FALSE
36060,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2719)_Q1,,4208002,6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104208002_313.jpg,FALSE,,FALSE,FALSE
36061,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2720)_Q2,,4208002,6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104208002_314.jpg,FALSE,,FALSE,FALSE
36062,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2721)_Q3,,4208002,6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104208002_315.jpg,FALSE,,FALSE,FALSE
36063,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2722)_Q4,,4208002,6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104208002_316.jpg,FALSE,,FALSE,FALSE
36064,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2723)_Q5,,4208002,6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104208002_317.jpg,FALSE,,FALSE,FALSE
36065,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2724)_Q6,,4208002,4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104208002_318.jpg,FALSE,,FALSE,FALSE
36066,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2725)_Q7,,4208002,4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104208002_319.jpg,FALSE,,FALSE,FALSE
36067,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2726)_Q8,,4208002,4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104208002_320.jpg,FALSE,,FALSE,FALSE
36068,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2727)_Q9,,4208002,4,4,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine73(104208002_313.jpg)/104303002_097.jpg,FALSE,,FALSE,FALSE
36069,,Programming Language II_660,disable2017-06-01 18:56:59.771000testwww/Programming Language II_649(2719)_Q1,,undefine82(104303002_098.jpg),6,6,"[{""TagWeight"": ""2"", ""TagName"": ""Method problem""}, {""TagWeight"": ""2"", ""TagName"": ""Arithmatics""}]",spring2017/ProgrammingLanguageII/testwww/undefine82(104303002_098.jpg)/104303002_098.jpg,FALSE,,FALSE,FALSE
